Source,Target,Type,Id,Label,timeset,Weight
17,56,Directed,60207,,,1.267301
17,55,Directed,60206,,,2.219482
17,54,Directed,60205,,,0.641863
17,53,Directed,60204,,,2.477142
17,52,Directed,60203,,,3.018876
17,51,Directed,60202,,,0.439064
17,50,Directed,60201,,,2.084533
17,49,Directed,60200,,,0.852217
17,47,Directed,60198,,,1.574939
17,46,Directed,60197,,,0.274573
17,45,Directed,60196,,,2.062879
17,44,Directed,60195,,,0.328678
17,43,Directed,60194,,,0.764827
17,42,Directed,60193,,,0.557172
17,36,Directed,60187,,,0.619072
17,35,Directed,60186,,,0.617254
17,34,Directed,60185,,,2.139923
17,33,Directed,60184,,,3.016379
17,30,Directed,60181,,,0.503202
17,23,Directed,60175,,,1.039032
17,22,Directed,60174,,,1.483633
17,21,Directed,60173,,,2.391608
17,20,Directed,60172,,,1.489951
17,19,Directed,60171,,,1.012936
17,18,Directed,60170,,,1.036494
88,17,Directed,64315,,,0.029412
87,17,Directed,64274,,,0.063508
86,17,Directed,64237,,,0.029412
85,17,Directed,64191,,,0.131381
